DataType;SortType;Threshold;Size;Time_ms
NearlySorted;Gybrid;40;16700;1.831
NearlySorted;Gybrid;40;16800;1.8512
NearlySorted;Gybrid;40;16900;2.1887
NearlySorted;Gybrid;40;17000;1.8682
NearlySorted;Gybrid;40;17100;1.8833
NearlySorted;Gybrid;40;17200;1.8881
NearlySorted;Gybrid;40;17300;1.8888
NearlySorted;Gybrid;40;17400;2.0284
NearlySorted;Gybrid;40;17500;1.9157
NearlySorted;Gybrid;40;17600;1.9324
NearlySorted;Gybrid;40;17700;1.9379
NearlySorted;Gybrid;40;17800;1.9526
NearlySorted;Gybrid;40;17900;1.9511
NearlySorted;Gybrid;40;18000;2.7266
NearlySorted;Gybrid;40;18100;2.0919
NearlySorted;Gybrid;40;18200;1.9884
NearlySorted;Gybrid;40;18300;2.0096
NearlySorted;Gybrid;40;18400;2.0072
NearlySorted;Gybrid;40;18500;2.0193
NearlySorted;Gybrid;40;18600;2.0344
NearlySorted;Gybrid;40;18700;2.2972
NearlySorted;Gybrid;40;18800;2.9343
NearlySorted;Gybrid;40;18900;2.0647
NearlySorted;Gybrid;40;19000;2.0711
NearlySorted;Gybrid;40;19100;2.0847
NearlySorted;Gybrid;40;19200;2.1006
NearlySorted;Gybrid;40;19300;2.1013
NearlySorted;Gybrid;40;19400;2.1172
NearlySorted;Gybrid;40;19500;2.132
NearlySorted;Gybrid;40;19600;2.1318
NearlySorted;Gybrid;40;19700;2.1525
NearlySorted;Gybrid;40;19800;2.1542
NearlySorted;Gybrid;40;19900;2.338
NearlySorted;Gybrid;40;20000;2.5242
NearlySorted;Gybrid;40;20100;2.1952
NearlySorted;Gybrid;40;20200;2.2033
NearlySorted;Gybrid;40;20300;2.2092
NearlySorted;Gybrid;40;20400;2.2243
NearlySorted;Gybrid;40;20500;2.248
NearlySorted;Gybrid;40;20600;2.318
NearlySorted;Gybrid;40;20700;2.3853
NearlySorted;Gybrid;40;20800;2.4549
NearlySorted;Gybrid;40;20900;2.5189
NearlySorted;Gybrid;40;21000;2.599
NearlySorted;Gybrid;40;21100;2.5966
NearlySorted;Gybrid;40;21200;2.6175
NearlySorted;Gybrid;40;21300;2.7479
NearlySorted;Gybrid;40;21400;3.0936
NearlySorted;Gybrid;40;21500;3.0506
NearlySorted;Gybrid;40;21600;2.6503
NearlySorted;Gybrid;40;21700;2.6676
NearlySorted;Gybrid;40;21800;2.6841
NearlySorted;Gybrid;40;21900;2.6914
NearlySorted;Gybrid;40;22000;2.7098
NearlySorted;Gybrid;40;22100;2.7178
NearlySorted;Gybrid;40;22200;2.7321
NearlySorted;Gybrid;40;22300;2.7419
NearlySorted;Gybrid;40;22400;3.4449
NearlySorted;Gybrid;40;22500;2.9688
NearlySorted;Gybrid;40;22600;2.7824
NearlySorted;Gybrid;40;22700;2.7769
NearlySorted;Gybrid;40;22800;2.8072
NearlySorted;Gybrid;40;22900;2.8185
NearlySorted;Gybrid;40;23000;2.9032
NearlySorted;Gybrid;40;23100;3.837
NearlySorted;Gybrid;40;23200;2.8834
NearlySorted;Gybrid;40;23300;2.8504
NearlySorted;Gybrid;40;23400;2.8628
NearlySorted;Gybrid;40;23500;3.5817
NearlySorted;Gybrid;40;23600;2.8969
NearlySorted;Gybrid;40;23700;2.8941
NearlySorted;Gybrid;40;23800;2.9066
NearlySorted;Gybrid;40;23900;2.9358
NearlySorted;Gybrid;40;24000;2.9241
NearlySorted;Gybrid;40;24100;2.9494
NearlySorted;Gybrid;40;24200;2.9551
NearlySorted;Gybrid;40;24300;2.9715
NearlySorted;Gybrid;40;24400;2.9737
NearlySorted;Gybrid;40;24500;3.8673
NearlySorted;Gybrid;40;24600;2.9913
NearlySorted;Gybrid;40;24700;3.0042
NearlySorted;Gybrid;40;24800;3.0196
NearlySorted;Gybrid;40;24900;3.4362
NearlySorted;Gybrid;40;25000;3.0535
NearlySorted;Gybrid;40;25100;3.0574
NearlySorted;Gybrid;40;25200;3.0744
NearlySorted;Gybrid;40;25300;3.8786
NearlySorted;Gybrid;40;25400;3.0861
NearlySorted;Gybrid;40;25500;3.1037
NearlySorted;Gybrid;40;25600;3.5806
NearlySorted;Gybrid;40;25700;3.1127
NearlySorted;Gybrid;40;25800;3.1293
NearlySorted;Gybrid;40;25900;3.1549
NearlySorted;Gybrid;40;26000;3.1605
NearlySorted;Gybrid;40;26100;3.169
NearlySorted;Gybrid;40;26200;3.1946
NearlySorted;Gybrid;40;26300;3.1972
NearlySorted;Gybrid;40;26400;3.1981
NearlySorted;Gybrid;40;26500;3.2074
NearlySorted;Gybrid;40;26600;3.2215
NearlySorted;Gybrid;40;26700;3.3841
NearlySorted;Gybrid;40;26800;3.251
NearlySorted;Gybrid;40;26900;3.2578
NearlySorted;Gybrid;40;27000;3.6283
NearlySorted;Gybrid;40;27100;3.2807
NearlySorted;Gybrid;40;27200;3.2875
NearlySorted;Gybrid;40;27300;3.3922
NearlySorted;Gybrid;40;27400;3.3432
NearlySorted;Gybrid;40;27500;3.3372
NearlySorted;Gybrid;40;27600;3.3393
NearlySorted;Gybrid;40;27700;3.3485
NearlySorted;Gybrid;40;27800;3.4769
NearlySorted;Gybrid;40;27900;4.2389
NearlySorted;Gybrid;40;28000;3.794
NearlySorted;Gybrid;40;28100;3.4602
NearlySorted;Gybrid;40;28200;3.4139
NearlySorted;Gybrid;40;28300;3.4191
NearlySorted;Gybrid;40;28400;3.4352
NearlySorted;Gybrid;40;28500;5.9899
NearlySorted;Gybrid;40;28600;3.4438
NearlySorted;Gybrid;40;28700;3.7638
NearlySorted;Gybrid;40;28800;3.4801
NearlySorted;Gybrid;40;28900;3.4878
NearlySorted;Gybrid;40;29000;3.4811
NearlySorted;Gybrid;40;29100;3.5094
NearlySorted;Gybrid;40;29200;3.5372
NearlySorted;Gybrid;40;29300;3.7456
NearlySorted;Gybrid;40;29400;3.5478
NearlySorted;Gybrid;40;29500;4.1093
NearlySorted;Gybrid;40;29600;3.5618
NearlySorted;Gybrid;40;29700;3.6289
NearlySorted;Gybrid;40;29800;3.5947
NearlySorted;Gybrid;40;29900;3.6109
NearlySorted;Gybrid;40;30000;3.6152
NearlySorted;Gybrid;40;30100;3.6343
NearlySorted;Gybrid;40;30200;3.7549
NearlySorted;Gybrid;40;30300;3.6674
NearlySorted;Gybrid;40;30400;3.9891
NearlySorted;Gybrid;40;30500;3.7009
NearlySorted;Gybrid;40;30600;3.6764
NearlySorted;Gybrid;40;30700;3.7089
NearlySorted;Gybrid;40;30800;3.7062
NearlySorted;Gybrid;40;30900;3.7189
NearlySorted;Gybrid;40;31000;4.5852
NearlySorted;Gybrid;40;31100;3.7332
NearlySorted;Gybrid;40;31200;5.1655
NearlySorted;Gybrid;40;31300;3.9611
NearlySorted;Gybrid;40;31400;3.763
NearlySorted;Gybrid;40;31500;4.4362
NearlySorted;Gybrid;40;31600;3.7956
NearlySorted;Gybrid;40;31700;3.8024
NearlySorted;Gybrid;40;31800;3.8209
NearlySorted;Gybrid;40;31900;3.8246
NearlySorted;Gybrid;40;32000;3.8783
NearlySorted;Gybrid;40;32100;3.8881
NearlySorted;Gybrid;40;32200;3.8648
NearlySorted;Gybrid;40;32300;4.1493
NearlySorted;Gybrid;40;32400;3.9062
NearlySorted;Gybrid;40;32500;3.905
NearlySorted;Gybrid;40;32600;3.9117
NearlySorted;Gybrid;40;32700;3.9376
NearlySorted;Gybrid;40;32800;4.0709
NearlySorted;Gybrid;40;32900;4.4993
NearlySorted;Gybrid;40;33000;3.9572
NearlySorted;Gybrid;40;33100;4.1754
NearlySorted;Gybrid;40;33200;3.9868
NearlySorted;Gybrid;40;33300;3.9845
NearlySorted;Gybrid;40;33400;4.5089
NearlySorted;Gybrid;40;33500;4.0082
NearlySorted;Gybrid;40;33600;4.0303
NearlySorted;Gybrid;40;33700;4.0469
NearlySorted;Gybrid;40;33800;4.0705
NearlySorted;Gybrid;40;33900;4.057
NearlySorted;Gybrid;40;34000;4.0821
NearlySorted;Gybrid;40;34100;4.755
NearlySorted;Gybrid;40;34200;4.1106
NearlySorted;Gybrid;40;34300;4.2537
NearlySorted;Gybrid;40;34400;5.0444
NearlySorted;Gybrid;40;34500;4.1266
NearlySorted;Gybrid;40;34600;4.142
NearlySorted;Gybrid;40;34700;4.1598
NearlySorted;Gybrid;40;34800;4.292
NearlySorted;Gybrid;40;34900;4.184
NearlySorted;Gybrid;40;35000;4.2024
NearlySorted;Gybrid;40;35100;4.1984
NearlySorted;Gybrid;40;35200;4.2243
NearlySorted;Gybrid;40;35300;4.2239
NearlySorted;Gybrid;40;35400;4.2493
NearlySorted;Gybrid;40;35500;4.2555
NearlySorted;Gybrid;40;35600;4.3484
NearlySorted;Gybrid;40;35700;4.3523
NearlySorted;Gybrid;40;35800;4.2746
NearlySorted;Gybrid;40;35900;4.2879
NearlySorted;Gybrid;40;36000;4.3027
NearlySorted;Gybrid;40;36100;4.3582
NearlySorted;Gybrid;40;36200;4.3224
NearlySorted;Gybrid;40;36300;4.8542
NearlySorted;Gybrid;40;36400;4.3623
NearlySorted;Gybrid;40;36500;4.379
NearlySorted;Gybrid;40;36600;4.3951
NearlySorted;Gybrid;40;36700;4.383
NearlySorted;Gybrid;40;36800;4.3981
NearlySorted;Gybrid;40;36900;4.5478
NearlySorted;Gybrid;40;37000;4.4107
NearlySorted;Gybrid;40;37100;4.4274
NearlySorted;Gybrid;40;37200;4.4599
NearlySorted;Gybrid;40;37300;4.4823
NearlySorted;Gybrid;40;37400;4.4751
NearlySorted;Gybrid;40;37500;4.5674
NearlySorted;Gybrid;40;37600;5.0214
NearlySorted;Gybrid;40;37700;4.5829
NearlySorted;Gybrid;40;37800;4.5078
NearlySorted;Gybrid;40;37900;4.5175
NearlySorted;Gybrid;40;38000;4.5329
NearlySorted;Gybrid;40;38100;4.5668
NearlySorted;Gybrid;40;38200;4.565
NearlySorted;Gybrid;40;38300;4.7808
NearlySorted;Gybrid;40;38400;4.5782
NearlySorted;Gybrid;40;38500;4.6706
NearlySorted;Gybrid;40;38600;5.0813
NearlySorted;Gybrid;40;38700;5.7241
NearlySorted;Gybrid;40;38800;5.146
NearlySorted;Gybrid;40;38900;4.6588
NearlySorted;Gybrid;40;39000;4.6406
NearlySorted;Gybrid;40;39100;4.7595
NearlySorted;Gybrid;40;39200;4.7148
NearlySorted;Gybrid;40;39300;4.7003
NearlySorted;Gybrid;40;39400;4.7035
NearlySorted;Gybrid;40;39500;4.7134
NearlySorted;Gybrid;40;39600;4.7237
NearlySorted;Gybrid;40;39700;4.7822
NearlySorted;Gybrid;40;39800;4.7479
NearlySorted;Gybrid;40;39900;4.7573
NearlySorted;Gybrid;40;40000;4.7917
NearlySorted;Gybrid;40;40100;4.7898
NearlySorted;Gybrid;40;40200;4.7958
NearlySorted;Gybrid;40;40300;4.8198
NearlySorted;Gybrid;40;40400;4.8375
NearlySorted;Gybrid;40;40500;4.8475
NearlySorted;Gybrid;40;40600;4.8578
NearlySorted;Gybrid;40;40700;4.8572
NearlySorted;Gybrid;40;40800;4.8765
NearlySorted;Gybrid;40;40900;4.8636
NearlySorted;Gybrid;40;41000;4.9443
NearlySorted;Gybrid;40;41100;5.1115
NearlySorted;Gybrid;40;41200;5.0532
NearlySorted;Gybrid;40;41300;5.1428
NearlySorted;Gybrid;40;41400;5.1984
NearlySorted;Gybrid;40;41500;5.2888
NearlySorted;Gybrid;40;41600;5.8644
NearlySorted;Gybrid;40;41700;6.5948
NearlySorted;Gybrid;40;41800;5.4936
NearlySorted;Gybrid;40;41900;5.773
NearlySorted;Gybrid;40;42000;6.2453
NearlySorted;Gybrid;40;42100;5.9539
NearlySorted;Gybrid;40;42200;7.1552
NearlySorted;Gybrid;40;42300;5.6338
NearlySorted;Gybrid;40;42400;6.143
NearlySorted;Gybrid;40;42500;6.1179
NearlySorted;Gybrid;40;42600;5.9771
NearlySorted;Gybrid;40;42700;5.7002
NearlySorted;Gybrid;40;42800;6.0195
NearlySorted;Gybrid;40;42900;5.834
NearlySorted;Gybrid;40;43000;6.3253
NearlySorted;Gybrid;40;43100;5.7955
NearlySorted;Gybrid;40;43200;5.774
NearlySorted;Gybrid;40;43300;6.0027
NearlySorted;Gybrid;40;43400;5.7795
NearlySorted;Gybrid;40;43500;6.0047
NearlySorted;Gybrid;40;43600;5.8365
NearlySorted;Gybrid;40;43700;5.9684
NearlySorted;Gybrid;40;43800;5.8554
NearlySorted;Gybrid;40;43900;5.8363
NearlySorted;Gybrid;40;44000;6.2221
NearlySorted;Gybrid;40;44100;5.8703
NearlySorted;Gybrid;40;44200;5.9132
NearlySorted;Gybrid;40;44300;6.1377
NearlySorted;Gybrid;40;44400;5.9114
NearlySorted;Gybrid;40;44500;5.9352
NearlySorted;Gybrid;40;44600;6.2433
NearlySorted;Gybrid;40;44700;5.9408
NearlySorted;Gybrid;40;44800;6.1327
NearlySorted;Gybrid;40;44900;6.3644
NearlySorted;Gybrid;40;45000;6.0057
NearlySorted;Gybrid;40;45100;6.2124
NearlySorted;Gybrid;40;45200;6.1634
NearlySorted;Gybrid;40;45300;6.1256
NearlySorted;Gybrid;40;45400;6.0374
NearlySorted;Gybrid;40;45500;6.0862
NearlySorted;Gybrid;40;45600;6.2563
NearlySorted;Gybrid;40;45700;7.3816
NearlySorted;Gybrid;40;45800;6.2096
NearlySorted;Gybrid;40;45900;6.1495
NearlySorted;Gybrid;40;46000;6.1102
NearlySorted;Gybrid;40;46100;6.1228
NearlySorted;Gybrid;40;46200;6.1314
NearlySorted;Gybrid;40;46300;6.3255
NearlySorted;Gybrid;40;46400;6.1419
NearlySorted;Gybrid;40;46500;6.4606
NearlySorted;Gybrid;40;46600;6.1809
NearlySorted;Gybrid;40;46700;8.0323
NearlySorted;Gybrid;40;46800;6.2071
NearlySorted;Gybrid;40;46900;7.09
NearlySorted;Gybrid;40;47000;6.2399
NearlySorted;Gybrid;40;47100;6.341
NearlySorted;Gybrid;40;47200;6.2355
NearlySorted;Gybrid;40;47300;7.4034
NearlySorted;Gybrid;40;47400;6.2713
NearlySorted;Gybrid;40;47500;6.5192
NearlySorted;Gybrid;40;47600;6.4122
NearlySorted;Gybrid;40;47700;6.4498
NearlySorted;Gybrid;40;47800;6.6309
NearlySorted;Gybrid;40;47900;6.4645
NearlySorted;Gybrid;40;48000;7.5969
NearlySorted;Gybrid;40;48100;6.3577
NearlySorted;Gybrid;40;48200;7.3264
NearlySorted;Gybrid;40;48300;6.6032
NearlySorted;Gybrid;40;48400;6.4161
NearlySorted;Gybrid;40;48500;6.6557
NearlySorted;Gybrid;40;48600;6.4401
NearlySorted;Gybrid;40;48700;6.6378
NearlySorted;Gybrid;40;48800;6.5063
NearlySorted;Gybrid;40;48900;6.5433
NearlySorted;Gybrid;40;49000;6.9606
NearlySorted;Gybrid;40;49100;6.4739
NearlySorted;Gybrid;40;49200;6.5302
NearlySorted;Gybrid;40;49300;6.8358
NearlySorted;Gybrid;40;49400;6.5936
NearlySorted;Gybrid;40;49500;6.6498
NearlySorted;Gybrid;40;49600;6.7009
NearlySorted;Gybrid;40;49700;6.5897
NearlySorted;Gybrid;40;49800;6.737
NearlySorted;Gybrid;40;49900;6.6891
NearlySorted;Gybrid;40;50000;6.6005
NearlySorted;Gybrid;40;50100;6.861
NearlySorted;Gybrid;40;50200;7.7562
NearlySorted;Gybrid;40;50300;6.6791
NearlySorted;Gybrid;40;50400;6.8012
NearlySorted;Gybrid;40;50500;6.9251
NearlySorted;Gybrid;40;50600;6.6902
NearlySorted;Gybrid;40;50700;6.8428
NearlySorted;Gybrid;40;50800;7.1135
NearlySorted;Gybrid;40;50900;6.724
NearlySorted;Gybrid;40;51000;6.7153
NearlySorted;Gybrid;40;51100;7.0019
NearlySorted;Gybrid;40;51200;6.8421
NearlySorted;Gybrid;40;51300;6.751
NearlySorted;Gybrid;40;51400;6.9531
NearlySorted;Gybrid;40;51500;6.8632
NearlySorted;Gybrid;40;51600;7.0097
NearlySorted;Gybrid;40;51700;6.8404
NearlySorted;Gybrid;40;51800;6.9128
NearlySorted;Gybrid;40;51900;7.0005
NearlySorted;Gybrid;40;52000;7.3624
NearlySorted;Gybrid;40;52100;6.902
NearlySorted;Gybrid;40;52200;6.9672
NearlySorted;Gybrid;40;52300;6.9222
NearlySorted;Gybrid;40;52400;7.3224
NearlySorted;Gybrid;40;52500;6.9854
NearlySorted;Gybrid;40;52600;6.9437
NearlySorted;Gybrid;40;52700;8.779
NearlySorted;Gybrid;40;52800;6.995
NearlySorted;Gybrid;40;52900;7.3412
NearlySorted;Gybrid;40;53000;7.0776
NearlySorted;Gybrid;40;53100;7.047
NearlySorted;Gybrid;40;53200;6.9722
NearlySorted;Gybrid;40;53300;7.0154
NearlySorted;Gybrid;40;53400;7.5932
NearlySorted;Gybrid;40;53500;7.9003
NearlySorted;Gybrid;40;53600;7.1647
NearlySorted;Gybrid;40;53700;7.2639
NearlySorted;Gybrid;40;53800;7.1803
NearlySorted;Gybrid;40;53900;7.1681
NearlySorted;Gybrid;40;54000;7.1753
NearlySorted;Gybrid;40;54100;7.1198
NearlySorted;Gybrid;40;54200;7.6941
NearlySorted;Gybrid;40;54300;8.3759
NearlySorted;Gybrid;40;54400;7.2073
NearlySorted;Gybrid;40;54500;7.2414
NearlySorted;Gybrid;40;54600;7.3787
NearlySorted;Gybrid;40;54700;7.2254
NearlySorted;Gybrid;40;54800;7.1929
NearlySorted;Gybrid;40;54900;7.41
NearlySorted;Gybrid;40;55000;7.3222
NearlySorted;Gybrid;40;55100;7.4127
NearlySorted;Gybrid;40;55200;7.5069
NearlySorted;Gybrid;40;55300;8.2308
NearlySorted;Gybrid;40;55400;7.5754
NearlySorted;Gybrid;40;55500;7.3981
NearlySorted;Gybrid;40;55600;7.598
NearlySorted;Gybrid;40;55700;10.0384
NearlySorted;Gybrid;40;55800;7.8915
NearlySorted;Gybrid;40;55900;7.502
NearlySorted;Gybrid;40;56000;7.7887
NearlySorted;Gybrid;40;56100;7.4895
NearlySorted;Gybrid;40;56200;7.4103
NearlySorted;Gybrid;40;56300;7.6606
NearlySorted;Gybrid;40;56400;7.635
NearlySorted;Gybrid;40;56500;7.4835
NearlySorted;Gybrid;40;56600;7.4623
NearlySorted;Gybrid;40;56700;7.5187
NearlySorted;Gybrid;40;56800;7.4643
NearlySorted;Gybrid;40;56900;7.5538
NearlySorted;Gybrid;40;57000;7.4903
NearlySorted;Gybrid;40;57100;7.6074
NearlySorted;Gybrid;40;57200;7.7139
NearlySorted;Gybrid;40;57300;7.5962
NearlySorted;Gybrid;40;57400;7.6362
NearlySorted;Gybrid;40;57500;7.8465
NearlySorted;Gybrid;40;57600;8.2673
NearlySorted;Gybrid;40;57700;7.6954
NearlySorted;Gybrid;40;57800;7.8648
NearlySorted;Gybrid;40;57900;9.0903
NearlySorted;Gybrid;40;58000;7.7875
NearlySorted;Gybrid;40;58100;8.0593
NearlySorted;Gybrid;40;58200;8.4991
NearlySorted;Gybrid;40;58300;7.6832
NearlySorted;Gybrid;40;58400;7.7005
NearlySorted;Gybrid;40;58500;7.8636
NearlySorted;Gybrid;40;58600;7.8791
NearlySorted;Gybrid;40;58700;7.7337
NearlySorted;Gybrid;40;58800;7.8396
NearlySorted;Gybrid;40;58900;9.7201
NearlySorted;Gybrid;40;59000;8.0677
NearlySorted;Gybrid;40;59100;8.0436
NearlySorted;Gybrid;40;59200;7.9146
NearlySorted;Gybrid;40;59300;7.8197
NearlySorted;Gybrid;40;59400;7.8886
NearlySorted;Gybrid;40;59500;7.7992
NearlySorted;Gybrid;40;59600;7.9204
NearlySorted;Gybrid;40;59700;7.9674
NearlySorted;Gybrid;40;59800;8.7977
NearlySorted;Gybrid;40;59900;7.9427
NearlySorted;Gybrid;40;60000;7.8317
NearlySorted;Gybrid;40;60100;7.8699
NearlySorted;Gybrid;40;60200;8.1847
NearlySorted;Gybrid;40;60300;8.5435
NearlySorted;Gybrid;40;60400;8.7698
NearlySorted;Gybrid;40;60500;8.0795
NearlySorted;Gybrid;40;60600;8.1232
NearlySorted;Gybrid;40;60700;8.3678
NearlySorted;Gybrid;40;60800;9.5219
NearlySorted;Gybrid;40;60900;8.1278
NearlySorted;Gybrid;40;61000;8.09
NearlySorted;Gybrid;40;61100;8.1239
NearlySorted;Gybrid;40;61200;8.0505
NearlySorted;Gybrid;40;61300;8.4445
NearlySorted;Gybrid;40;61400;8.064
NearlySorted;Gybrid;40;61500;8.0786
NearlySorted;Gybrid;40;61600;8.1514
NearlySorted;Gybrid;40;61700;9.578
NearlySorted;Gybrid;40;61800;8.6223
NearlySorted;Gybrid;40;61900;8.6391
NearlySorted;Gybrid;40;62000;8.7736
NearlySorted;Gybrid;40;62100;8.1762
NearlySorted;Gybrid;40;62200;8.1822
NearlySorted;Gybrid;40;62300;8.3746
NearlySorted;Gybrid;40;62400;8.6861
NearlySorted;Gybrid;40;62500;8.1525
NearlySorted;Gybrid;40;62600;8.4664
NearlySorted;Gybrid;40;62700;8.8243
NearlySorted;Gybrid;40;62800;8.2822
NearlySorted;Gybrid;40;62900;8.2546
NearlySorted;Gybrid;40;63000;8.4052
NearlySorted;Gybrid;40;63100;8.3486
NearlySorted;Gybrid;40;63200;8.3273
NearlySorted;Gybrid;40;63300;8.4879
NearlySorted;Gybrid;40;63400;8.5615
NearlySorted;Gybrid;40;63500;8.3838
NearlySorted;Gybrid;40;63600;8.7454
NearlySorted;Gybrid;40;63700;8.5463
NearlySorted;Gybrid;40;63800;8.4282
NearlySorted;Gybrid;40;63900;9.7663
NearlySorted;Gybrid;40;64000;8.8066
NearlySorted;Gybrid;40;64100;8.5187
NearlySorted;Gybrid;40;64200;8.8751
NearlySorted;Gybrid;40;64300;8.5493
NearlySorted;Gybrid;40;64400;8.4746
NearlySorted;Gybrid;40;64500;8.5872
NearlySorted;Gybrid;40;64600;8.5641
NearlySorted;Gybrid;40;64700;9.8877
NearlySorted;Gybrid;40;64800;8.5506
NearlySorted;Gybrid;40;64900;8.6431
NearlySorted;Gybrid;40;65000;8.9162
NearlySorted;Gybrid;40;65100;8.5602
NearlySorted;Gybrid;40;65200;8.6467
NearlySorted;Gybrid;40;65300;8.5042
NearlySorted;Gybrid;40;65400;8.8684
NearlySorted;Gybrid;40;65500;8.7119
NearlySorted;Gybrid;40;65600;8.5736
NearlySorted;Gybrid;40;65700;10.0437
NearlySorted;Gybrid;40;65800;8.5623
NearlySorted;Gybrid;40;65900;8.7439
NearlySorted;Gybrid;40;66000;8.7439
NearlySorted;Gybrid;40;66100;9.4629
NearlySorted;Gybrid;40;66200;8.6548
NearlySorted;Gybrid;40;66300;8.733
NearlySorted;Gybrid;40;66400;8.7353
NearlySorted;Gybrid;40;66500;8.8808
NearlySorted;Gybrid;40;66600;8.8
NearlySorted;Gybrid;40;66700;8.781
NearlySorted;Gybrid;40;66800;8.943
NearlySorted;Gybrid;40;66900;9.1777
NearlySorted;Gybrid;40;67000;8.7344
NearlySorted;Gybrid;40;67100;8.8993
NearlySorted;Gybrid;40;67200;8.8528
NearlySorted;Gybrid;40;67300;8.8495
NearlySorted;Gybrid;40;67400;8.8063
NearlySorted;Gybrid;40;67500;9.0887
NearlySorted;Gybrid;40;67600;8.8272
NearlySorted;Gybrid;40;67700;9.0494
NearlySorted;Gybrid;40;67800;8.8732
NearlySorted;Gybrid;40;67900;8.8973
NearlySorted;Gybrid;40;68000;8.9897
NearlySorted;Gybrid;40;68100;9.0486
NearlySorted;Gybrid;40;68200;8.9434
NearlySorted;Gybrid;40;68300;8.9345
NearlySorted;Gybrid;40;68400;9.8847
NearlySorted;Gybrid;40;68500;9.0402
NearlySorted;Gybrid;40;68600;8.9646
NearlySorted;Gybrid;40;68700;9.1644
NearlySorted;Gybrid;40;68800;9.0235
NearlySorted;Gybrid;40;68900;9.0184
NearlySorted;Gybrid;40;69000;9.092
NearlySorted;Gybrid;40;69100;9.2793
NearlySorted;Gybrid;40;69200;9.0595
NearlySorted;Gybrid;40;69300;9.015
NearlySorted;Gybrid;40;69400;9.6566
NearlySorted;Gybrid;40;69500;9.0373
NearlySorted;Gybrid;40;69600;9.1957
NearlySorted;Gybrid;40;69700;9.6917
NearlySorted;Gybrid;40;69800;9.1814
NearlySorted;Gybrid;40;69900;9.2793
NearlySorted;Gybrid;40;70000;9.39
NearlySorted;Gybrid;40;70100;9.3013
NearlySorted;Gybrid;40;70200;9.1677
NearlySorted;Gybrid;40;70300;10.3391
NearlySorted;Gybrid;40;70400;9.2616
NearlySorted;Gybrid;40;70500;9.3266
NearlySorted;Gybrid;40;70600;9.3312
NearlySorted;Gybrid;40;70700;9.3106
NearlySorted;Gybrid;40;70800;9.2689
NearlySorted;Gybrid;40;70900;9.3425
NearlySorted;Gybrid;40;71000;9.464
NearlySorted;Gybrid;40;71100;9.3189
NearlySorted;Gybrid;40;71200;9.4619
NearlySorted;Gybrid;40;71300;10.5381
NearlySorted;Gybrid;40;71400;9.7776
NearlySorted;Gybrid;40;71500;9.3904
NearlySorted;Gybrid;40;71600;9.3903
NearlySorted;Gybrid;40;71700;9.4818
NearlySorted;Gybrid;40;71800;10.2557
NearlySorted;Gybrid;40;71900;9.4572
NearlySorted;Gybrid;40;72000;9.4013
NearlySorted;Gybrid;40;72100;9.5067
NearlySorted;Gybrid;40;72200;10.2808
NearlySorted;Gybrid;40;72300;9.5345
NearlySorted;Gybrid;40;72400;9.4459
NearlySorted;Gybrid;40;72500;9.7382
NearlySorted;Gybrid;40;72600;9.7132
NearlySorted;Gybrid;40;72700;9.5695
NearlySorted;Gybrid;40;72800;9.5651
NearlySorted;Gybrid;40;72900;9.7005
NearlySorted;Gybrid;40;73000;9.6541
NearlySorted;Gybrid;40;73100;10.5326
NearlySorted;Gybrid;40;73200;9.7647
NearlySorted;Gybrid;40;73300;9.6408
NearlySorted;Gybrid;40;73400;9.8212
NearlySorted;Gybrid;40;73500;9.7201
NearlySorted;Gybrid;40;73600;9.5849
NearlySorted;Gybrid;40;73700;9.86
NearlySorted;Gybrid;40;73800;9.6866
NearlySorted;Gybrid;40;73900;10.117
NearlySorted;Gybrid;40;74000;10.0048
NearlySorted;Gybrid;40;74100;9.7532
NearlySorted;Gybrid;40;74200;9.8187
NearlySorted;Gybrid;40;74300;9.7244
NearlySorted;Gybrid;40;74400;9.8327
NearlySorted;Gybrid;40;74500;10.7124
NearlySorted;Gybrid;40;74600;9.7471
NearlySorted;Gybrid;40;74700;10.6236
NearlySorted;Gybrid;40;74800;9.7588
NearlySorted;Gybrid;40;74900;9.8904
NearlySorted;Gybrid;40;75000;10.173
NearlySorted;Gybrid;40;75100;9.8301
NearlySorted;Gybrid;40;75200;9.9163
NearlySorted;Gybrid;40;75300;9.9286
NearlySorted;Gybrid;40;75400;10.0333
NearlySorted;Gybrid;40;75500;10.0934
NearlySorted;Gybrid;40;75600;10.0416
NearlySorted;Gybrid;40;75700;9.9822
NearlySorted;Gybrid;40;75800;9.9467
NearlySorted;Gybrid;40;75900;10.0958
NearlySorted;Gybrid;40;76000;10.334
NearlySorted;Gybrid;40;76100;10.0002
NearlySorted;Gybrid;40;76200;10.0407
NearlySorted;Gybrid;40;76300;10.0433
NearlySorted;Gybrid;40;76400;10.0399
NearlySorted;Gybrid;40;76500;12.5119
